ID	LATITUDE	LONGITUDE
531075	53.8492274	39.186826
531049	54.2828794	40.8668337
531963	54.2694278	38.9935745
531012	54.7735693	39.4750946
531988	54.6765917	39.6240904
531044	54.8777001	41.6635643
531041	54.7163237	39.8428898
531066	54.5715793	42.1202074
531005	54.2438024	39.9159142
531025	54.6096548	39.6866364
531037	54.5622064	39.7642297
531079	54.0919179	39.982115
531083	53.8157214	41.3839056
531001	54.2694278	38.9935745
510554	54.3771206	38.7335538
510555	54.4505951	38.7449103
531982	54.2828794	40.8668337
531054	54.3899004	40.4471802
531065	54.5736841	41.8052268
531965	54.597796	39.7653785
531082	53.8627299	39.7603402
531086	53.8837293	40.1342145
531019	54.0234899	39.7586755
531062	54.3005732	41.2944023
531964	54.2694278	38.9935745
531067	54.167527	42.424897
531088	54.269119	42.2548958
531020	54.2971047	38.8908834
531022	54.7248776	39.5253716
531026	54.6559836	39.3579411
531021	54.3844965	39.9239004
531987	54.5589145	39.7210667
531077	53.8020612	39.5240996
531015	54.3362022	40.1876164
100512	57.0985062	54.0922489
100534	57.9585511	53.0003744
100508	57.5872129	53.0608509
100524	57.0346555	53.9805911
100543	56.8049834	53.215554
100533	57.9585511	53.0003744
100563	56.4721807	53.7162998
100526	56.4492265	53.7713601
100523	56.8049834	53.215554
100506	56.9984283	52.1204597
100502	56.559592	52.7620957
100541	56.5453943	53.009215
100552	56.8414221	53.1643681
100507	57.2985115	52.093572
100521	57.9425964	53.5054142
100517	57.0985062	54.0922489
100529	56.2854042	54.1808444
100554	56.8275206	53.263059
100518	57.0985062	54.0922489
100504	56.3847326	51.7107304
100531	58.1227882	52.6119635
100516	57.0985062	54.0922489
100525	56.8941663	53.3430772
100542	56.4292517	52.2442082
100530	56.8941663	53.3430772
100551	56.8323828	53.1750418
100561	56.8454875	53.1787578
100515	57.5872129	53.0608509
100555	56.8941663	53.3430772
100553	56.8581291	53.2969906
100528	56.2854042	54.1808444
100503	56.4292517	52.2442082
100540	56.8049834	53.215554
100562	56.4721807	53.7162998
100505	56.9984283	52.1204597
100550	56.8323828	53.1750418
100545	56.4929167	52.4534418
407511	54.6467069	20.48596
407824	54.8787116	20.3006959
407142	54.3698578	21.3079671
407038	54.6802148	20.5197636
407133	54.7414194	20.5723414
407991	54.861076	19.9717621
407821	54.8787116	20.3006959
407090	54.3698578	21.3079671
407087	54.5051162	20.4529686
407025	54.4348447	21.0163446
407078	54.7671506	20.5235603
407828	54.6957374	20.5444682
407603	54.6629408	20.5844982
407076	54.861076	19.9717621
407724	54.7146994	20.5951996
407411	54.7671506	20.5235603
407070	54.7092809	20.4856258
407074	54.6713765	20.6268085
407992	54.861076	19.9717621
407086	54.4537231	19.9603329
407012	54.6317573	20.8935462
407111	54.7031966	20.208613
407045	54.873899	19.9448084
407412	54.7671506	20.5235603
407140	54.9152144	22.0527809
407093	54.7447325	20.2947902
407130	54.7361291	20.5689208
407016	54.9323229	21.7063793
407042	54.9015798	20.4979923
407723	54.7146994	20.5951996
407315	55.0568262	21.9171794
407712	54.7036476	20.6585147
407007	54.5916794	22.1819887
407031	54.8570791	21.1111092
407400	54.7671506	20.5235603
407027	54.7114608	20.5572259
407096	54.7090052	20.446276
407822	54.8787116	20.3006959
407097	54.7090052	20.446276
407081	54.6328748	21.0759918
407975	54.6900046	20.2792523
407244	55.0946732	21.800961
407943	54.9341018	20.1714386
407008	55.1379848	21.4470677
407262	54.6588992	20.5884299
407064	54.6263645	21.8460369
407135	54.9217414	21.6113623
407043	54.9341018	20.1714386
407039	54.6802148	20.5197636
407073	54.6713765	20.6268085
407301	55.0568262	21.9171794
407059	54.9152144	22.0527809
407300	55.0568262	21.9171794
407015	54.601321	21.2149686
407034	54.7090052	20.446276
407066	55.058239	21.6905152
407063	54.7845973	20.604535
407054	54.6572895	19.9210856
407037	54.6968478	20.4660983
407013	54.6317573	20.8935462
407084	54.5376536	20.138596
407010	54.4061995	22.0019851
407108	54.6968322	20.3214136
407129	54.7361291	20.5689208
407977	54.6900046	20.2792523
407829	54.6957374	20.5444682
407079	54.7671506	20.5235603
407147	54.5051162	20.4529686
407041	54.7453577	20.4977136
407085	54.5376536	20.138596
407945	54.6084716	20.2699148
407314	55.0568262	21.9171794
407080	54.458768	22.4486485
407057	54.6866313	20.4270677
407969	54.6900046	20.2792523
407122	54.7177069	20.5380641
407978	54.6900046	20.2792523
407302	55.0568262	21.9171794
407145	54.7722805	22.4858845
407915	54.601321	21.2149686
407019	54.6263645	21.8460369
407014	54.601321	21.2149686
407055	54.6572895	19.9210856
407082	54.6328748	21.0759918
407775	54.7146994	20.5951996
407143	54.4061995	22.0019851
407241	55.0946732	21.800961
407068	54.6374102	21.5263994
407003	55.0568262	21.9171794
407040	54.7453577	20.4977136
407113	54.7414194	20.5723414
407024	54.4348447	21.0163446
407500	54.6467069	20.48596
407944	54.6467069	20.48596
407950	54.5376536	20.138596
407714	54.7036476	20.6585147
407009	54.6242072	22.5959141
407056	54.6866313	20.4270677
407979	54.6900046	20.2792523
407974	54.6900046	20.2792523
407968	54.6900046	20.2792523
407098	54.6671456	20.4880037
407030	54.7722805	22.4858845
407011	54.9282589	22.4794651
407088	54.8570791	21.1111092
407630	54.7099448	20.4814982
407067	54.7399025	20.3458519
407020	54.6263645	21.8460369
407092	54.6084716	20.2699148
407065	54.6263645	21.8460369
407023	54.4642383	21.6853255
407109	54.6968322	20.3214136
407141	54.9282589	22.4794651
407260	54.6588992	20.5884299
407100	54.7447325	20.2947902
407976	54.6900046	20.2792523
407303	55.0568262	21.9171794
407134	54.7414194	20.5723414
407004	55.0568262	21.9171794
407601	54.6629408	20.5844982
407033	54.9464854	20.4719703
407224	54.5684095	22.1809416
407221	54.5684095	22.1809416
407311	55.0568262	21.9171794
407091	54.6084716	20.2699148
407028	54.7114608	20.5572259
407006	54.5916794	22.1819887
407101	54.6671456	20.4880037
407313	55.0568262	21.9171794
407053	54.666123	20.12244
407316	55.0568262	21.9171794
407121	54.7177069	20.5380641
407772	54.7092809	20.4856258
407312	55.0568262	21.9171794
407242	55.0946732	21.800961
407823	54.8787116	20.3006959
407243	55.0946732	21.800961
407035	54.7090052	20.446276
407512	54.6467069	20.48596
407146	54.4537231	19.9603329
407223	54.5684095	22.1809416
407144	54.458768	22.4486485
407032	54.9464854	20.4719703
407075	54.7581101	20.4504054
407036	54.6968478	20.4660983
407029	54.403138	20.6433246
407077	54.861076	19.9717621
407005	55.0419091	22.0264653
407222	54.5684095	22.1809416
1000508	51.9738317	85.8561089
1000509	50.4217887	85.116092
100601	58.4646229	49.8568781
516450	58.3151472	44.6886272
100632	58.2763401	48.3042554
100610	56.9494192	47.2840888
100655	58.2763401	48.3042554
100629	58.5614984	49.5847702
100656	59.3718086	48.9778487
100626	58.3139774	48.6315348
100645	58.3972314	51.1126734
100636	58.6641534	52.2105174
100630	57.4084991	49.4885132
100650	58.2813131	47.9284392
100660	57.3157911	47.8584609
100654	58.197971	48.0425929
100613	56.518567	50.7023803
100652	57.4084991	49.4885132
100640	58.4646229	49.8568781
100638	58.5545024	49.9802859
100633	59.3718086	48.9778487
100651	58.5374376	50.045546
100646	58.6641534	52.2105174
100634	58.4646229	49.8568781
100647	58.341348	51.5977945
100644	58.5614984	49.5847702
100639	58.6218013	49.5940278
100602	56.1991426	51.0391058
300908	42.820442	47.6109689
300994	42.7467025	46.8323694
300913	43.0674593	46.8301739
300957	42.5312302	46.9167942
300954	42.9774041	46.8708609
300940	42.9714135	47.4772154
300901	43.1827553	46.8351838
300909	42.041109	48.287662
300907	42.820442	47.6109689
300960	43.0415939	47.2208851
300910	42.041109	48.287662
300961	43.0415939	47.2208851
300912	43.266672	46.6251404
300932	43.153975	46.8522295
300918	43.0674593	46.8301739
300903	43.1650298	46.8813662
300933	42.4549816	47.0323121
300920	43.0674593	46.8301739
300911	43.1827553	46.8351838
300928	43.8642708	46.7370399
300921	43.8642708	46.7370399
300916	43.231724	46.5840724
300924	41.8655434	48.392239
300992	42.7467025	46.8323694
300930	43.4628236	46.7560275
300902	42.9774041	46.8708609
300931	43.5985028	46.7587928
300991	42.7467025	46.8323694
300905	42.9878983	46.880377
300919	43.8390482	46.670349
300955	42.4321142	46.9887401
300956	42.5312302	46.9167942
300923	42.9746685	47.5307451
300915	42.9878983	46.880377
300947	42.820442	47.6109689
300927	42.820442	47.6109689
510913	55.5456477	36.1190827
510678	55.8134189	37.0550224
510977	55.7125405	37.7979262
510032	55.6674926	37.8045758
510004	55.7109419	37.9208632
510041	55.4621035	37.7351136
510647	55.6996671	37.4399332
510927	55.6378188	37.4133598
510620	55.7030012	37.4839967
510923	55.6880848	37.3299478
510982	55.6880848	37.3299478
510271	55.7990563	37.3257011
510924	55.6880848	37.3299478
510981	55.6880848	37.3299478
510905	54.8355682	38.3216038
510399	54.8576537	38.2574429
510323	55.0695956	38.7255184
510382	55.6992958	37.5888086
510983	55.6996671	37.4399332
510227	55.6542944	37.7960368
510871	56.2261345	36.9642317
510345	55.9002605	36.4708256
517452	56.7397319	36.7750621
510376	55.7577933	38.4431711
510917	55.5456477	36.1190827
510353	55.5378829	35.3614253
510010	55.7109419	37.9208632
510585	55.6992958	37.5888086
510699	55.7580397	37.5040785
510463	55.7559727	37.7478897
510640	55.1044644	37.425962
510385	55.8931298	37.5078385
510773	55.8109914	37.6088834
510770	55.7776951	37.675533
510249	55.7779915	37.6663059
510383	55.8214122	37.7722268
510849	56.3339136	38.1640325
510489	56.3368738	37.9604926
510486	56.3907517	38.3085751
510825	56.2998817	38.1445624
510485	55.8874378	37.5116132
510820	55.8924761	37.4298317
510604	55.8931298	37.5078385
510548	56.0409074	35.8761785
510821	56.024211	35.9416387
510448	55.7238754	37.6958743
510432	55.6674926	37.8045758
510449	55.7236556	37.6807821
510565	55.7577933	38.4431711
510894	55.7418771	37.6108018
510569	55.7351384	37.5544556
510532	56.3522187	37.5420954
510864	56.29	37.497898
510530	56.6396763	37.2873151
510531	56.7361799	37.1209911
510863	56.356318	37.3305242
510001	56.7302002	37.6159586
510002	56.7303705	37.6230762
510559	55.7361466	37.5844191
510570	55.7351384	37.5544556
510897	55.7729622	37.587642
510899	55.0165954	38.0195255
510843	54.7938275	38.2805831
510572	54.8576537	38.2574429
510664	55.7612817	37.5252793
510823	55.4982502	37.5979826
510513	55.4621035	37.7351136
510959	55.5882546	38.5686552
510223	55.602774	38.1264812
510393	55.5771699	39.5628483
510324	55.3123712	38.6348991
510436	55.6589689	37.6339263
510815	55.6436811	37.6593377
510452	55.6975065	37.6650214
510453	55.6975065	37.6650214
510414	55.6859535	37.6037126
510543	55.697306	37.4879211
510651	55.6996671	37.4399332
510701	55.680525	37.3367786
510648	55.6996671	37.4399332
510839	55.7307285	38.0121014
510842	55.6881003	37.9356472
510841	55.6881003	37.9356472
510828	55.7435703	38.200045
510856	55.7821248	37.5032535
510256	55.7429541	37.8370101
510653	55.6996671	37.4399332
510847	55.6880848	37.3299478
510984	55.6880848	37.3299478
510566	55.7577933	38.4431711
510661	55.553753	37.5853786
510898	55.7729622	37.587642
510616	55.4079062	38.9775946
510960	55.2122788	38.7783091
510394	55.9150252	37.6880547
510638	55.9524196	37.5532992
510505	55.8057518	38.8791192
510504	55.8377827	38.9849231
510595	55.8875558	38.7846389
510250	55.8261119	37.8048134
510584	55.7053953	37.6511
510418	55.6984106	37.656809
510603	55.8931298	37.5078385
510276	55.9156158	37.4243102
510617	55.8755125	37.4709642
510928	55.925381	37.3732797
510896	55.6565789	37.5494874
510884	55.6992958	37.5888086
510615	55.6314781	37.5371521
510326	55.5652321	37.0684689
510348	55.4719388	36.6278669
510327	55.5652321	37.0684689
510925	55.6996671	37.4399332
510421	55.5628241	37.940201
510855	55.5664305	37.9510737
510906	54.8355682	38.3216038
510400	54.8576537	38.2574429
510846	55.6996671	37.4399332
510482	55.7990563	37.3257011
510213	55.602774	38.1264812
510307	55.8277071	38.4866739
510550	54.9057002	38.0854849
510602	54.9048432	38.0511931
510498	55.7446095	38.4697513
510627	55.8618541	37.3317059
510411	55.8740749	37.4022561
510622	55.8367285	37.3998027
510677	55.8134189	37.0550224
510642	55.1044644	37.425962
510024	55.8277071	38.4866739
510682	55.7958171	37.743848
510710	55.7351384	37.5544556
510479	55.8142572	37.5384284
510274	56.2261345	36.9642317
510281	55.9403334	37.2416723
510522	55.2122788	38.7783091
510852	55.2538332	38.7402888
510519	55.0695956	38.7255184
510836	55.354064	38.7516378
510375	55.7577933	38.4431711
510921	55.8766949	37.5999685
510830	54.9181634	39.0641399
510520	54.7895467	38.902388
510857	55.7821248	37.5032535
510670	56.0409074	35.8761785
510311	55.4621035	37.7351136
510787	55.5141761	38.0316578
510951	55.6674926	37.8045758
510222	55.5628241	37.940201
510866	55.6207855	37.7709719
510512	55.4621035	37.7351136
510818	55.6094258	37.9659469
510420	55.6660552	37.8952863
510574	55.8931298	37.5078385
510697	55.5141761	38.0316578
510668	55.807393	37.833744
510975	55.8214122	37.7722268
510022	55.8277071	38.4866739
514355	56.1026159	40.2146506
510442	55.7488021	37.6929605
510597	55.7238754	37.6958743
510416	55.7232915	37.73125
510860	56.2611295	37.9812266
510487	56.1461516	37.9436138
510431	55.6674926	37.8045758
510900	55.8627922	38.7920927
510308	55.8377827	38.9849231
510303	55.7446095	38.4697513
510433	55.6674926	37.8045758
510786	55.6595635	37.4021004
510558	55.7361466	37.5844191
510228	55.6674926	37.8045758
510237	55.6623431	37.7937895
510325	55.2122788	38.7783091
510929	55.925381	37.3732797
510282	55.9403334	37.2416723
510277	55.9156158	37.4243102
510948	55.7714574	37.6266455
510779	55.8364486	37.4951906
510287	56.1461516	37.9436138
510248	55.9788013	37.9680539
510874	56.3368738	37.9604926
510875	56.3368738	37.9604926
510290	56.0169285	37.7338939
510387	55.8931298	37.5078385
510291	55.9086951	37.7903907
510379	55.8079791	38.9933387
510549	54.9039495	38.0780496
510540	55.680793	37.5549932
510586	55.6992958	37.5888086
510625	55.8367285	37.3998027
510844	55.8353428	37.4388194
510680	55.8158053	37.3606367
510865	55.7990563	37.3257011
510667	55.807393	37.833744
510215	55.6674926	37.8045758
510019	55.7198488	37.7423971
510226	55.6966062	37.8342762
510462	55.8470564	37.6606988
510915	55.5456477	36.1190827
510657	55.6625742	37.4528591
510344	55.607122	37.5027244
510351	55.6339622	37.368235
510660	55.553753	37.5853786
510702	55.6419616	37.8115681
510252	55.8470564	37.6606988
510390	55.8214122	37.7722268
510636	55.83309	37.5761088
510979	55.7125405	37.7979262
510430	55.6674926	37.8045758
510425	55.7194463	37.6683482
510765	55.7413468	37.6929577
510832	55.6575628	37.7275961
510441	55.6207855	37.7709719
510885	55.6992958	37.5888086
510372	55.694746	37.444707
510768	55.7230847	37.6457468
510481	55.8142572	37.5384284
510652	55.6996671	37.4399332
510556	55.771088	37.4951767
510985	55.7435625	37.5159799
510908	55.9851908	37.4006649
510909	56.0247429	37.4797494
510822	55.6224715	36.9774051
510827	55.6084068	36.7008638
510328	55.5652321	37.0684689
510943	55.8766949	37.5999685
510662	55.8364486	37.4951906
510643	55.8463118	37.5038931
510965	55.431805	39.1747343
510963	55.3917304	39.0139367
510272	55.8461328	37.3823387
510623	55.8367285	37.3998027
510628	55.8618541	37.3317059
510340	56.3522187	37.5420954
510763	55.7751821	37.5118095
510341	56.3522187	37.5420954
510568	55.7484732	37.6282022
510949	55.6674926	37.8045758
510247	55.7736191	37.8621017
510870	55.6966062	37.8342762
510497	55.7887286	38.6799011
510819	55.4208704	38.2551407
510525	55.3303167	38.0858572
510953	55.6674926	37.8045758
510911	55.5456477	36.1190827
510023	55.8277071	38.4866739
510551	55.1231488	37.939839
510814	55.2645369	37.8996687
510837	55.106843	38.200437
510571	54.8576537	38.2574429
510292	56.4221121	38.1414216
510294	56.3368738	37.9604926
510876	56.3368738	37.9604926
515397	57.5251934	38.2998458
510438	55.6984106	37.656809
510633	55.7083361	37.8851824
510946	55.8766949	37.5999685
510607	55.7683598	38.4661144
510848	55.1377968	39.5530073
510457	55.7779915	37.6663059
510947	55.8766949	37.5999685
510284	55.8484332	37.5914556
510238	55.6542944	37.7960368
510944	55.8766949	37.5999685
510869	55.8931298	37.5078385
510891	55.9150252	37.6880547
510813	55.8775398	37.6693728
510472	56.3239018	36.7597841
510605	56.4645362	36.5710591
510475	56.2261345	36.9642317
510251	55.8470564	37.6606988
510384	55.8214122	37.7722268
510635	55.83309	37.5761088
510212	55.602774	38.1264812
510336	55.5882546	38.5686552
510496	55.7446095	38.4697513
510293	56.1600536	37.7241381
510621	56.2262522	37.5114619
510012	55.7109419	37.9208632
510455	55.7736191	37.8621017
510545	55.6339622	37.368235
510610	55.9116528	37.5362339
510386	55.8931298	37.5078385
510395	55.9150252	37.6880547
510920	55.8766949	37.5999685
510826	55.9503475	37.8766822
510458	55.9788013	37.9680539
510527	55.5470715	39.9820533
514336	55.5679314	40.4674916
510014	55.6775202	37.345135
510845	55.6996671	37.4399332
510534	55.4719388	36.6278669
510968	55.3998532	36.7364887
510838	55.8852239	36.9263884
510583	55.7053953	37.6511
510941	55.8766949	37.5999685
510592	55.7053953	37.6511
510371	55.694746	37.444707
510429	55.602774	38.1264812
510412	55.8740749	37.4022561
510851	55.2358306	37.4933087
510506	55.2007349	37.2909029
510850	56.1819237	36.9923233
510767	55.7351384	37.5544556
510596	55.7577933	38.4431711
510502	55.7348844	38.3378883
510500	55.7348844	38.3378883
510546	55.2936213	36.6384169
532199	55.2178667	36.6923105
510459	55.7559727	37.7478897
510639	55.9524196	37.5532992
510533	55.697306	37.4879211
510926	55.6996671	37.4399332
510681	55.6542741	37.7243035
510221	55.637581	37.7045801
510912	55.5456477	36.1190827
510285	55.8484332	37.5914556
510711	55.7821248	37.5032535
510224	55.7243766	37.6492468
510445	55.637581	37.7045801
510833	55.624964	37.6949268
510349	55.9216475	36.8244234
510872	56.2261345	36.9642317
510567	55.7484732	37.6282022
510945	55.8766949	37.5999685
510598	55.7821248	37.5032535
510766	55.7207226	37.5565254
510957	55.6674926	37.8045758
510278	55.7714574	37.6266455
510460	55.7429541	37.8370101
510788	55.6996671	37.4399332
510612	55.6378188	37.4133598
510619	55.7030012	37.4839967
510684	56.4787625	38.1884076
510964	55.431805	39.1747343
510594	55.5771699	39.5628483
510225	55.7243766	37.6492468
510973	55.8214122	37.7722268
510422	55.5628241	37.940201
510286	55.8103442	37.584661
510626	55.8618541	37.3317059
510646	55.6996671	37.4399332
510006	56.1234903	37.4398414
510970	55.8079791	38.9933387
510966	56.0247429	37.4797494
510467	55.8142572	37.5384284
510515	55.4167508	37.5803484
510954	55.6674926	37.8045758
510692	55.7751821	37.5118095
510641	55.1044644	37.425962
510516	55.5199956	37.7577713
510886	55.3475324	36.6867303
510354	55.4719388	36.6278669
510685	56.3368738	37.9604926
510940	55.8766949	37.5999685
510663	55.7612817	37.5252793
510398	54.8576537	38.2574429
510611	55.6603944	37.5905343
510895	55.6565789	37.5494874
510374	55.694746	37.444707
510220	55.6207855	37.7709719
510552	54.9080077	38.0381864
510427	55.7243766	37.6492468
510576	55.7418771	37.6108018
510347	55.7476449	37.5266301
510862	56.5702763	37.4338592
510665	55.7604199	37.5283429
510544	55.680793	37.5549932
510035	54.8545225	38.2562578
510867	55.3492864	36.6945882
510922	55.8766949	37.5999685
510656	55.6625742	37.4528591
510666	55.8158053	37.3606367
510853	55.6440098	36.4301307
510812	56.0047734	37.13857
510541	55.607122	37.5027244
510521	55.3123712	38.6348991
510381	55.6992958	37.5888086
510435	55.6081744	37.6276551
510978	55.72914	37.8579797
510529	56.7494701	37.117761
510424	55.7194463	37.6683482
510352	55.6339622	37.368235
510350	55.607122	37.5027244
510535	55.9216475	36.8244234
510380	55.6992958	37.5888086
510934	55.8214122	37.7722268
510346	55.7476449	37.5266301
510942	55.8766949	37.5999685
510279	55.8142572	37.5384284
510473	55.7725054	37.5960444
510478	55.7714574	37.6266455
510637	55.9524196	37.5532992
510890	55.9150252	37.6880547
510618	55.8755125	37.4709642
510528	55.7147647	39.7350307
510526	55.673239	39.8622987
514358	55.9370109	39.9216288
510499	55.8478908	38.6252123
510492	55.8277071	38.4866739
510369	55.3475324	36.6867303
532197	55.2394424	36.6818239
510868	55.8931298	37.5078385
510861	55.7890955	38.1929918
510493	55.8277071	38.4866739
510443	55.7133456	37.6171165
510937	55.8214122	37.7722268
510573	55.8214122	37.7722268
510590	54.9048432	38.0511931
510339	56.6396763	37.2873151
517492	56.7397319	36.7750621
510972	55.8214122	37.7722268
510491	56.0169285	37.7338939
510712	55.7230847	37.6457468
510542	55.7604199	37.5283429
510889	55.8079791	38.9933387
510939	55.8766949	37.5999685
510280	55.8142572	37.5384284
510434	55.6081744	37.6276551
510257	55.9788013	37.9680539
510593	55.7053953	37.6511
510888	55.8079791	38.9933387
510969	55.9851908	37.4006649
510675	56.0409074	35.8761785
510834	55.7624415	35.9788002
510440	55.7238754	37.6958743
510415	55.7232915	37.73125
510426	55.7236556	37.6807821
510914	55.5456477	36.1190827
510211	55.637581	37.7045801
510217	55.6081744	37.6276551
510253	55.8261119	37.8048134
510444	55.637581	37.7045801
510413	55.6436811	37.6593377
510674	56.0409074	35.8761785
510658	55.648868	37.6410092
510428	55.7238754	37.6958743
510454	55.7194463	37.6683482
510557	55.771088	37.4951767
510600	55.7821248	37.5032535
510873	56.2261345	36.9642317
510011	55.9788013	37.9680539
517453	56.7397319	36.7750621
510153	55.8079791	38.9933387
510417	55.6984106	37.656809
510483	55.7990563	37.3257011
510439	55.6984106	37.656809
510373	55.694746	37.444707
510216	55.6081744	37.6276551
510396	55.5718522	37.6230388
510461	55.7429541	37.8370101
510503	55.8798331	39.0579825
514335	55.8705497	39.1016663
510971	55.8079791	38.9933387
510005	56.1234903	37.4398414
517454	56.7449895	36.7839161
510672	55.5456477	36.1190827
510671	56.0409074	35.8761785
510775	55.7580397	37.5040785
510470	55.8103442	37.584661
510391	55.8214122	37.7722268
510254	55.7779915	37.6663059
510511	55.4621035	37.7351136
510693	55.7776951	37.675533
510694	55.8109914	37.6088834
510446	55.6207855	37.7709719
510910	55.5456477	36.1190827
510488	55.9086951	37.7903907
510609	54.9058878	38.1514681
510976	55.72914	37.8579797
510835	55.7390578	38.9329266
510918	55.5456477	36.1190827
510229	55.6674926	37.8045758
510950	55.6674926	37.8045758
510377	55.7238754	37.6958743
510938	55.8766949	37.5999685
510859	55.6992958	37.5888086
510916	55.5456477	36.1190827
510952	55.6674926	37.8045758
510378	55.7577933	38.4431711
510273	55.8103442	37.584661
510465	55.736104	37.7361007
510447	55.7133456	37.6171165
510587	55.6992958	37.5888086
510683	55.7958171	37.743848
510563	55.694746	37.444707
510514	55.4621035	37.7351136
510214	55.6674926	37.8045758
510892	55.6975065	37.6650214
510673	55.5456477	36.1190827
510057	55.694746	37.444707
510893	55.6975065	37.6650214
510955	55.6674926	37.8045758
510437	55.6589689	37.6339263
510484	55.8874378	37.5116132
510255	55.7429541	37.8370101
510464	55.9788013	37.9680539
510013	55.7109419	37.9208632
510974	55.8214122	37.7722268
510018	55.7198488	37.7423971
510956	55.6674926	37.8045758
510313	55.4167508	37.5803484
510423	55.6419616	37.8115681
510564	55.694746	37.444707
510980	55.7736191	37.8621017
510314	55.4167508	37.5803484
510471	55.8103442	37.584661
510695	55.7413468	37.6929577
510477	55.7714574	37.6266455
510302	55.8277071	38.4866739
510009	55.7109419	37.9208632
510961	56.1224558	38.6011236
510003	55.7083361	37.8851824
510236	55.6771191	37.2443727
510582	55.7484732	37.6282022
510877	56.6396763	37.2873151
510466	55.736104	37.7361007
510614	55.8843744	37.5517666
510676	55.5456477	36.1190827
510589	54.9048432	38.0511931
510829	55.3235349	37.5212296
510936	55.8214122	37.7722268
510356	56.0409074	35.8761785
510246	55.7736191	37.8621017
510919	55.8766949	37.5999685
510679	55.8134189	37.0550224
510840	55.5350038	35.9525558
510588	55.6992958	37.5888086
510858	55.7821248	37.5032535
510508	54.9157344	37.3480074
510624	55.8367285	37.3998027
510690	55.7207226	37.5565254
510507	55.4167508	37.5803484
510659	55.648868	37.6410092
510154	55.8079791	38.9933387
510935	55.8214122	37.7722268
510476	55.9156158	37.4243102
510333	54.7895467	38.902388
510547	55.5378829	35.3614253
518517	55.8500272	34.7950943
518525	55.5631287	34.9840557
518527	55.5488821	34.9761437
510480	55.9403334	37.2416723
510824	55.3917304	39.0139367
510613	55.8843744	37.5517666
510456	55.7736191	37.8621017
300805	43.8979023	41.8835356
300802	44.1898621	42.0842338
300801	44.1898621	42.0842338
300840	43.8979023	41.8835356
300416	44.6647066	42.0278675
300571	43.9535741	42.7504725
300839	43.8979023	41.8835356
300827	44.1139534	41.9985468
300829	43.8632538	41.8520685
300819	44.1273298	42.0137481
300836	44.0196354	41.9434813
300838	43.8979023	41.8835356
300835	44.0409101	41.9682427
300841	43.8964705	41.8843902
300842	43.8964705	41.8843902
300811	44.0409101	41.9682427
300832	44.343979	42.5075141
205417	53.320561	43.305278
205405	53.222883	45.0232262
205464	53.3172549	43.3279134
205413	52.7604908	44.6116942
205402	53.2545164	45.006513
205412	52.4501696	44.155319
205401	53.2545164	45.006513
205409	53.222883	45.0232262
205469	53.5995523	45.2382767
205414	53.1251769	44.7901101
205407	53.1291447	46.5635842
205466	53.2934355	46.2389901
205425	53.1251769	44.7901101
205015	54.0603991	47.128513
205415	53.1251769	44.7901101
205404	52.4501696	44.155319
205416	53.320561	43.305278
205419	53.1291447	46.5635842
205306	54.3036221	48.3746291
205359	54.4394018	47.6903522
205383	53.0746627	47.4350937
205324	53.1208307	47.2309149
205360	54.4394018	47.6903522
205392	54.7762773	49.1828528
205322	53.1208307	47.2309149
205343	53.16494	47.8610908
205313	54.2005082	49.5245164
205368	54.5972921	48.9464483
205311	54.2013297	49.5811179
205302	54.1497442	48.3473985
205305	54.2484205	48.3120146
205365	54.0993361	47.3364314
205399	54.0603991	47.128513
205349	53.6605452	47.1481981
205307	52.8382932	48.2535446
205304	54.2921222	48.2911831
205351	53.1325609	47.7407494
205422	53.1208307	47.2309149
205358	54.1782072	46.9896802
205329	54.2790941	49.0727431
205373	54.305672	47.3817442
205352	54.3326733	48.3652781
205396	54.2361882	50.0561115
205317	54.3196552	48.3356448
205318	54.3472669	48.6229278
205314	53.6605452	47.1481981
205353	54.4296911	48.2750877
205319	54.3196552	48.3356448
517185	57.0145971	34.9561035
517471	56.8415458	35.964465
517061	56.81783	35.8821339
517105	58.0499705	33.8013562
517472	56.9064919	35.8953973
517081	56.2587468	32.0961834
517177	56.8926557	35.928926
517476	56.6743954	32.2750815
517165	56.81783	35.8821339
517168	56.8500244	35.8506837
517072	56.5032706	34.9205755
517085	56.4833523	31.8369517
517481	56.8607028	37.3289946
517148	56.9782547	37.1414642
517054	56.8520175	35.8564194
517189	56.9064919	35.8953973
517020	57.8500438	34.1676461
517451	56.7397319	36.7750621
517457	56.9064919	35.8953973
517078	56.0625496	32.8374035
517169	56.828405	35.8417165
517190	56.9064919	35.8953973
517462	57.1124917	35.4674095
517458	57.8904135	34.0898724
517475	57.5656625	34.6081025
517488	56.5930955	36.498913
517456	56.6594056	36.2916657
517091	57.0138534	34.1673404
517167	56.8428147	35.7985294
517477	56.2195818	34.1662874
517468	56.2432818	32.8128376
517466	56.4876487	31.6325634
517464	56.6743954	32.2750815
517467	56.2432818	32.8128376
517095	57.0677166	34.9953984
517083	56.5355798	32.1727524
517076	56.2355619	33.1643789
517459	57.8904135	34.0898724
517461	56.9064919	35.8953973
517482	56.8607028	37.3289946
517108	57.60579	33.9687663
517473	56.9064919	35.8953973
517098	57.0267307	35.0207063
517018	56.8510142	35.9490829
517164	56.81783	35.8821339
517490	56.8151727	37.3521153
517480	56.3743741	31.3868666
517465	56.2195818	34.1662874
